Tau0	Delta	logL
1.48271474001960061884e+01	5.43070109662121991434e-01       -2.454586e+02
1.44259476115129849916e+01	5.30038605488035052815e-01       -2.077631e+02
1.46058834646819040159e+01	5.80880824340457513344e-01       -1.799375e+02
1.42393064781649751893e+01	5.39876087258112424827e-01       -1.751038e+02
1.41243227573471621383e+01	5.30939095689052065197e-01       -1.698503e+02
1.42281581419267428856e+01	5.92594974176596789306e-01       -1.309611e+02
1.47997627664995157204e+01	6.88181989245200687044e-01       -1.213522e+02
1.35306869940561753651e+01	5.12658132865793314537e-01       -1.179689e+02
1.42870913177726563958e+01	6.28103394662808067750e-01       -1.129304e+02
1.45417516352832709714e+01	6.73846914093602422646e-01       -1.079176e+02
5.38261686137356676340e+00	5.30618600202376722308e-01       -1.041300e+02
1.33269245759160153142e+01	5.09358933943494740504e-01       -9.871519e+01
1.47061309521852265902e+01	7.20191271429114099334e-01       -9.633546e+01
1.43190450305819254595e+01	6.70635630579330510592e-01       -9.137641e+01
5.00400823853293630350e+00	6.12443763906619254023e-01       -8.842938e+01
1.48958994663364077127e+01	7.66151265261317049315e-01       -8.832564e+01
5.68323542056999819749e+00	5.25076929694579641605e-01       -7.660938e+01
1.34657249113422388120e+01	5.80366502324336619445e-01       -6.811523e+01
1.31416527666161719878e+01	5.30497664486931919114e-01       -6.694507e+01
1.31865021917125595508e+01	5.39889319061129802080e-01       -6.567964e+01
1.48280306823102581149e+01	8.27191906528718101654e-01       -5.903503e+01
1.49228938628463954075e+01	8.66340324166777975279e-01       -5.114936e+01
1.40328037287524800547e+01	7.15358768147166923512e-01       -4.983853e+01
1.35280134957460713707e+01	6.28428723614685380561e-01       -4.980132e+01
1.45687643308626526562e+01	8.25441521859625937374e-01       -4.408784e+01
1.47445094168905974641e+01	8.64641120650728400854e-01       -4.159447e+01
5.84992443159432529143e+00	5.66960730178856397998e-01       -3.854235e+01
1.37543564436470866497e+01	6.97031250602116347892e-01       -3.808183e+01
1.49920917346186595154e+01	9.25639727499336317784e-01       -3.683815e+01
1.45567399333570861586e+01	8.47503338424622332248e-01       -3.639008e+01
1.38534504665929460998e+01	7.21065384593369995692e-01       -3.584522e+01
1.26735762151698612143e+01	5.12093461209818245905e-01       -3.523295e+01
5.91091110544558961948e+00	5.71701006119063270816e-01       -3.140532e+01
1.27777174479427220177e+01	5.43335153146052740603e-01       -2.923718e+01
5.61515372811958535237e+00	6.35444922217448637802e-01       -2.762157e+01
1.41112573075998213312e+01	7.94462402040293280692e-01       -2.736276e+01
1.38065120250212807207e+01	7.40895792129350194699e-01       -2.618570e+01
1.44156530162414160401e+01	8.61618770996751215385e-01       -2.461426e+01
1.42203149927697918287e+01	8.27813611566966756072e-01       -2.362410e+01
1.38576679987104398606e+01	7.62020921959680297419e-01       -2.258590e+01
5.76055137075727596851e+00	6.33774397392170674159e-01       -1.791031e+01
1.45846770543272672427e+01	9.20562508908960852594e-01       -1.778081e+01
5.79616278128064443820e+00	6.31926226161051873831e-01       -1.609485e+01
1.33906008384597772221e+01	6.97657225951505699513e-01       -1.458427e+01
1.23514268388833308165e+01	5.04921595486703456146e-01       -1.220732e+01
5.35702072802800266516e+00	7.31220696384663249034e-01       -1.188824e+01
1.24017847797601739046e+01	5.16478629763050589574e-01       -1.134611e+01
1.33790418422312491487e+01	7.07195609036028516314e-01       -1.096127e+01
5.90870445569247593198e+00	6.25774731052996524561e-01       -1.049583e+01
1.40835326187252380947e+01	8.51899578719059746845e-01       -1.001190e+01
6.44705136438604764493e+00	5.21403693402823886771e-01       -9.772548e+00
6.41023485041259366568e+00	5.31062281899805532781e-01       -8.804240e+00
1.38943001978482492120e+01	8.20226613713822660934e-01       -8.322084e+00
1.38678473091480398693e+01	8.15867105140307802280e-01       -8.062051e+00
1.38167008768771939486e+01	8.07927248906553874264e-01       -7.428729e+00
1.45679731834572532279e+01	9.62843847150913423327e-01       -7.243638e+00
1.35591209727051573708e+01	7.56570371586492651517e-01       -7.163915e+00
1.41559076870133857540e+01	8.85115909608125583929e-01       -5.589109e+00
1.34338560054385496301e+01	7.41118476766113976062e-01       -4.423103e+00
5.12628512141618486453e+00	8.14011209110364508668e-01       -2.072838e+00
1.48770439642847396300e+01	1.06592870377241877300e+00        3.043412e-01
1.24751641746684214240e+01	5.64273985199507110977e-01        9.910890e-01
6.30019107113072074355e+00	5.81970380951875476683e-01        1.563162e+00
1.26040866985197776984e+01	5.95875555000517920234e-01        2.761070e+00
1.47392404188331767045e+01	1.05813399686761044904e+00        4.282394e+00
6.52437658153309296694e+00	5.43798284712444846001e-01        4.447881e+00
6.34484922279750573892e+00	5.81651718562431807591e-01        4.512378e+00
5.19560262238389114486e+00	8.29404341498061858928e-01        5.170049e+00
1.39973702452103339056e+01	9.01210202524442727245e-01        5.270889e+00
6.74545850602356988901e+00	5.01010200198140354111e-01        5.642906e+00
6.03776723839259510385e+00	6.51064105973812368156e-01        5.824031e+00
6.04438838256700794460e+00	6.51033276240828073789e-01        6.220473e+00
1.35443894532697530764e+01	8.09243731509497243870e-01        6.681210e+00
5.50945899956586959689e+00	7.69777631457359889922e-01        7.136172e+00
5.61840876081864859515e+00	7.46845762064425322535e-01        7.307445e+00
1.43188661974394779719e+01	9.86502021692467589986e-01        8.091528e+00
1.36752032229499462801e+01	8.47178591193824326311e-01        8.719649e+00
1.37739039313359619143e+01	8.70550335221617066495e-01        9.050218e+00
5.38035476332268025601e+00	8.09608074698869861763e-01        9.846089e+00
1.44467467520284262861e+01	1.02506983808469165353e+00        9.865218e+00
1.30019867989314583667e+01	7.11522022647069984913e-01        1.146452e+01
1.22877899430046912954e+01	5.60105050131680326508e-01        1.196124e+01
5.45375170723184066190e+00	8.05216066831285992578e-01        1.249651e+01
1.35149984517539589746e+01	8.32675991097769352400e-01        1.312888e+01
5.00192475172899619906e+00	9.14604521508567414045e-01        1.407785e+01
5.45163902778417597261e+00	8.14367092866632891202e-01        1.438104e+01
1.40943646626695411328e+01	9.72562434147553167563e-01        1.465765e+01
1.25004203873333246122e+01	6.15519051810664352686e-01        1.482866e+01
1.43829023924120402711e+01	1.04209173274826971678e+00        1.514346e+01
1.22674944597851283135e+01	5.68642289926759914032e-01        1.576714e+01
6.59384416506440995676e+00	5.65367597263029542098e-01        1.608483e+01
1.25360770375822365708e+01	6.28483138944115005131e-01        1.621110e+01
5.07631486279286825436e+00	9.11602401247028959475e-01        1.673412e+01
1.24625382863658558108e+01	6.16503084155569425207e-01        1.729311e+01
1.35942612989268454271e+01	8.73983719697381755687e-01        1.768434e+01
1.40754950083486640722e+01	9.86513366729330876126e-01        1.776414e+01
5.91380938290231128462e+00	7.26158610286051109384e-01        1.806048e+01
1.47222249278021344310e+01	1.14181886000354237964e+00        1.818503e+01
6.79171110516607345886e+00	5.37687802090419220136e-01        2.097570e+01
1.28242840336035417437e+01	7.13763353597894223412e-01        2.117489e+01
5.98188187544758598335e+00	7.25738171267098053363e-01        2.148947e+01
6.04510262278115373391e+00	7.13655637277827326059e-01        2.207118e+01
1.46007035541514440524e+01	1.14626962712550772849e+00        2.283619e+01
1.38224032004831318687e+01	9.57691503216591355496e-01        2.286346e+01
1.47393634207085444388e+01	1.18169894719586343612e+00        2.303402e+01
1.36193683017385964718e+01	9.13232537415627154687e-01        2.357908e+01
1.26173783467057027963e+01	6.80975916049031848587e-01        2.444085e+01
1.28945777447028273599e+01	7.47060074604845358870e-01        2.474559e+01
1.29955872006581998335e+01	7.71546086994398194747e-01        2.487609e+01
1.43490468755915081545e+01	1.10086499717840968771e+00        2.504904e+01
1.26075192235292448117e+01	6.85233551621861392000e-01        2.587380e+01
1.25144601068778715813e+01	6.63820245959646060285e-01        2.592331e+01
5.04184060370509623539e+00	9.73298621591443535728e-01        2.596872e+01
1.36968980347280453458e+01	9.46855752493053537400e-01        2.597972e+01
6.90425090512282135791e+00	5.29582851236663931793e-01        2.604278e+01
5.68191330574118413921e+00	8.21151111651769016753e-01        2.643262e+01
6.82524049196553317387e+00	5.49605479983342193329e-01        2.648947e+01
1.31088973356852349639e+01	8.18528474632902791619e-01        2.853724e+01
1.39320767925964936751e+01	1.02667367941284681798e+00        2.914088e+01
1.47306388832885666318e+01	1.23256685510071140044e+00        2.949576e+01
1.22404623277120929714e+01	6.16164710797308057266e-01        2.956497e+01
1.48869865465055717380e+01	1.28165865016944025001e+00        3.047287e+01
6.20416911784194269330e+00	7.22780714533267421018e-01        3.193084e+01
5.06868882614045546120e+00	1.00682877640313783729e+00        3.200553e+01
1.37040400027728193066e+01	9.90133923148634131906e-01        3.210155e+01
1.44935415565993430675e+01	1.19429166137463793618e+00        3.212817e+01
1.49867227949486210292e+01	1.33370904233089260238e+00        3.317269e+01
1.48820698303921119532e+01	1.30644268386381523506e+00        3.321949e+01
1.39205288589903748431e+01	1.06090178032464654834e+00        3.405934e+01
1.37254961419201890749e+01	1.01211712904415995773e+00        3.432485e+01
6.57495406743304400266e+00	6.45121461158527642610e-01        3.481012e+01
6.47518253648163355507e+00	6.70934021430745208825e-01        3.499720e+01
