# amplitude duration logL logPrior
2.997490119742639081e+01 2.778408794482393773e+01 -1.437540583355497103e+06 -5.228481599920394629e+00
2.966120406073356364e+01 2.757535335135360910e+01 -1.395158039224195993e+06 -5.228481599920394629e+00
2.966153605688339923e+01 2.739412199530978498e+01 -1.385487861540556885e+06 -5.228481599920394629e+00
2.866064095581896609e+01 2.852911343914096776e+01 -1.346277185090837535e+06 -5.228481599920394629e+00
2.927370498928192433e+01 2.686797375116505648e+01 -1.320499132662653923e+06 -5.228481599920394629e+00
2.855115805308160049e+01 2.723132758704419842e+01 -1.271259177524552913e+06 -5.228481599920394629e+00
2.979776820381091440e+01 2.476361828342644600e+01 -1.256734905580372550e+06 -5.228481599920394629e+00
2.760078696096150708e+01 2.808347020463506993e+01 -1.223716774103926495e+06 -5.228481599920394629e+00
2.922985052412845519e+01 2.453853710693688228e+01 -1.195407189827171387e+06 -5.228481599920394629e+00
2.917753163051086673e+01 2.457253876232372036e+01 -1.192682662624576595e+06 -5.228481599920394629e+00
2.678246331213948395e+01 2.908720473987282418e+01 -1.192634953802389093e+06 -5.228481599920394629e+00
2.684932614608483803e+01 2.863573040295412753e+01 -1.179139627376888879e+06 -5.228481599920394629e+00
2.876986714537326506e+01 2.470077438652274537e+01 -1.164442416091118241e+06 -5.228481599920394629e+00
2.852668859078353947e+01 2.467038732124987988e+01 -1.142388353225931758e+06 -5.228481599920394629e+00
2.845459757216940844e+01 2.465100393191728045e+01 -1.135385990298004122e+06 -5.228481599920394629e+00
2.953034608654089510e+01 2.259594611601648495e+01 -1.118621480782080675e+06 -5.228481599920394629e+00
2.783756108580934452e+01 2.530892002503048488e+01 -1.115215933524752501e+06 -5.228481599920394629e+00
2.672292551651856485e+01 2.732398423884322369e+01 -1.110713714620380197e+06 -5.228481599920394629e+00
2.606678448774477275e+01 2.796794178662099029e+01 -1.080767665919683874e+06 -5.228481599920394629e+00
2.775412870706425750e+01 2.459624965009671982e+01 -1.074925033083284972e+06 -5.228481599920394629e+00
2.806172358123632904e+01 2.401513763343134400e+01 -1.072379356973988703e+06 -5.228481599920394629e+00
2.750866289880952564e+01 2.490785644647122865e+01 -1.069326947135400958e+06 -5.228481599920394629e+00
2.874801551098288499e+01 2.261258712852157160e+01 -1.058053081233051373e+06 -5.228481599920394629e+00
2.732985595745232388e+01 2.477851452203795901e+01 -1.048915205180810299e+06 -5.228481599920394629e+00
2.920861153881253713e+01 2.167443037427055685e+01 -1.045660728492320399e+06 -5.228481599920394629e+00
2.996529844647418628e+01 2.056460900942305159e+01 -1.043348037405393436e+06 -5.228481599920394629e+00
2.558970517969378733e+01 2.800354313723766353e+01 -1.041065907551858458e+06 -5.228481599920394629e+00
2.495375103021362051e+01 2.938252174569769437e+01 -1.039398594434471801e+06 -5.228481599920394629e+00
2.979112921485237919e+01 2.061069808667650349e+01 -1.033078685305517982e+06 -5.228481599920394629e+00
2.577204127809986289e+01 2.735914947499119521e+01 -1.030763680881689419e+06 -5.228481599920394629e+00
