# amplitude duration logL logPrior
1.979378752646316464e+00 1.297244180675408742e+01 8.189549775039210999e+00 -5.228481599920394629e+00
1.913653647653191570e+00 1.474911659597862545e+01 8.410717625625153460e+00 -5.228481599920394629e+00
1.748221092512029395e+00 1.459790194027579702e+01 9.051307637795815708e+00 -5.228481599920394629e+00
1.791310380536768720e+00 1.390707946857271793e+01 9.659432396918845143e+00 -5.228481599920394629e+00
1.811220259428026891e+00 1.536672538489140472e+01 9.757490718670908336e+00 -5.228481599920394629e+00
1.850622773797014897e+00 1.514105160188043619e+01 1.027477202214600993e+01 -5.228481599920394629e+00
1.953527625576633397e+00 1.413926517362869184e+01 1.033713439875725726e+01 -5.228481599920394629e+00
1.785550074744492122e+00 1.533147340016327576e+01 1.062767349521558913e+01 -5.228481599920394629e+00
1.762743400251797654e+00 1.520763936965048835e+01 1.071718026694031778e+01 -5.228481599920394629e+00
1.910351420633034092e+00 1.315270337069530093e+01 1.100164015317852773e+01 -5.228481599920394629e+00
1.842994248038530181e+00 1.351959934923153916e+01 1.131447068172323611e+01 -5.228481599920394629e+00
1.785313072405156909e+00 1.416355989747774480e+01 1.152656182866553536e+01 -5.228481599920394629e+00
1.927011628243723518e+00 1.436810364779703519e+01 1.170891509365733896e+01 -5.228481599920394629e+00
1.948167444086892131e+00 1.321146318519229723e+01 1.178970387400164554e+01 -5.228481599920394629e+00
1.825434203336130823e+00 1.370413573156435127e+01 1.180139632658074333e+01 -5.228481599920394629e+00
1.794082393708189338e+00 1.520970969156697805e+01 1.186260569736170112e+01 -5.228481599920394629e+00
1.805703723150093643e+00 1.520482382207723226e+01 1.186697995443113030e+01 -5.228481599920394629e+00
1.966465707441022559e+00 1.354356035697901817e+01 1.194674210653737134e+01 -5.228481599920394629e+00
1.909817180126638814e+00 1.453732583584360327e+01 1.198482426490745922e+01 -5.228481599920394629e+00
1.832186838640497140e+00 1.510452537141546259e+01 1.210323787765932479e+01 -5.228481599920394629e+00
1.907789180088326209e+00 1.324184507558491575e+01 1.211633514508896781e+01 -5.228481599920394629e+00
1.873160057439234194e+00 1.485098119394444538e+01 1.217149939534772329e+01 -5.228481599920394629e+00
1.804069532010328381e+00 1.396940502620896929e+01 1.219796167685537114e+01 -5.228481599920394629e+00
1.891992395813314687e+00 1.467798007658187309e+01 1.238419503449932790e+01 -5.228481599920394629e+00
1.918432032100972684e+00 1.324840378306855726e+01 1.243510377780152965e+01 -5.228481599920394629e+00
1.794121055746433768e+00 1.413353368481985406e+01 1.245176871852883949e+01 -5.228481599920394629e+00
1.770037992222945222e+00 1.479834438376779460e+01 1.245763395122561690e+01 -5.228481599920394629e+00
1.910397108964263069e+00 1.448805558138294991e+01 1.249293945068990297e+01 -5.228481599920394629e+00
1.960064681930262731e+00 1.347935775961365934e+01 1.249914729013217141e+01 -5.228481599920394629e+00
1.949148890640148624e+00 1.394670617990491124e+01 1.255054631922955366e+01 -5.228481599920394629e+00
1.787521734163556530e+00 1.425685271461173009e+01 1.256175736714233437e+01 -5.228481599920394629e+00
1.870536598729210631e+00 1.483354434723245774e+01 1.264153782506332391e+01 -5.228481599920394629e+00
1.821432526495348814e+00 1.381667568957083070e+01 1.267662326274358975e+01 -5.228481599920394629e+00
1.931192880650733024e+00 1.327026613177066139e+01 1.268161514751049879e+01 -5.228481599920394629e+00
1.816973792985322245e+00 1.510408781577115711e+01 1.269153431163300638e+01 -5.228481599920394629e+00
1.956178452039008420e+00 1.344228836466277421e+01 1.271626564949731630e+01 -5.228481599920394629e+00
1.901140941465142120e+00 1.331029665973825971e+01 1.274335885274747682e+01 -5.228481599920394629e+00
1.781344129669160781e+00 1.442785534479139287e+01 1.281089075714955072e+01 -5.228481599920394629e+00
1.775768538748093262e+00 1.461568781157074071e+01 1.284199501697200674e+01 -5.228481599920394629e+00
1.956027572862570896e+00 1.351972066595124744e+01 1.289594928011152319e+01 -5.228481599920394629e+00
1.946365843630909254e+00 1.335801784850087159e+01 1.292664057596620353e+01 -5.228481599920394629e+00
1.776251216061402571e+00 1.486981002561615206e+01 1.294966496507210252e+01 -5.228481599920394629e+00
1.803307477413581994e+00 1.406193889365827232e+01 1.297882314810348703e+01 -5.228481599920394629e+00
1.903228842930218212e+00 1.332626445901681755e+01 1.299950433389156501e+01 -5.228481599920394629e+00
1.776006405331562288e+00 1.478584270302933312e+01 1.302382629781408241e+01 -5.228481599920394629e+00
1.779027090510577835e+00 1.492398583325152650e+01 1.302568669276462288e+01 -5.228481599920394629e+00
1.954166700272857327e+00 1.367549445097167826e+01 1.305178021285038881e+01 -5.228481599920394629e+00
1.787576827094554233e+00 1.433427464087012915e+01 1.306026344624397950e+01 -5.228481599920394629e+00
1.811635569608905261e+00 1.507419256048929768e+01 1.307185330100490717e+01 -5.228481599920394629e+00
1.953259262854150080e+00 1.349724860481559396e+01 1.307195085651341060e+01 -5.228481599920394629e+00
1.820295907645577360e+00 1.386686778332196113e+01 1.308686308350894478e+01 -5.228481599920394629e+00
1.909716307939093083e+00 1.444005352230273509e+01 1.309675445854243492e+01 -5.228481599920394629e+00
1.949773569412515339e+00 1.382354663729361732e+01 1.310215184563567448e+01 -5.228481599920394629e+00
1.780718760151742464e+00 1.493369540366650661e+01 1.310727749797395347e+01 -5.228481599920394629e+00
1.779397575190924119e+00 1.457494991000689666e+01 1.313333480233946204e+01 -5.228481599920394629e+00
1.898476569664075519e+00 1.455187435252071104e+01 1.314717573226577940e+01 -5.228481599920394629e+00
