# amplitude duration logL logPrior
2.927199152585643560e+01 2.999869604879198803e+01 -1.505658471151423408e+06 -5.228481599920394629e+00
2.908748254127011990e+01 2.993529765901076090e+01 -1.482833974999917671e+06 -5.228481599920394629e+00
2.901410099563124234e+01 2.954385731579135665e+01 -1.455040075873575173e+06 -5.228481599920394629e+00
2.881141278273628714e+01 2.988436719844377620e+01 -1.451296164909410290e+06 -5.228481599920394629e+00
2.856998289267728097e+01 2.977545012855761541e+01 -1.420832247730771778e+06 -5.228481599920394629e+00
2.861937269465111555e+01 2.950358010943056897e+01 -1.412360725359545089e+06 -5.228481599920394629e+00
2.919137664432906121e+01 2.821353593154097794e+01 -1.404345382991061080e+06 -5.228481599920394629e+00
2.904074538794285587e+01 2.759183395507189118e+01 -1.357364481588800903e+06 -5.228481599920394629e+00
2.873109495068340280e+01 2.809917044451466239e+01 -1.353098839653810952e+06 -5.228481599920394629e+00
2.826975825799480191e+01 2.893446845250175414e+01 -1.349158630856253440e+06 -5.228481599920394629e+00
2.957831837439870171e+01 2.600297794031753540e+01 -1.325010544532625936e+06 -5.228481599920394629e+00
2.919450565123665697e+01 2.635824475925356936e+01 -1.308078985658470308e+06 -5.228481599920394629e+00
2.737516273895804630e+01 2.976555759942449342e+01 -1.300056145885297330e+06 -5.228481599920394629e+00
2.961328651576864601e+01 2.545313873847382169e+01 -1.298810712493947009e+06 -5.228481599920394629e+00
2.840142606309974127e+01 2.763516163222558220e+01 -1.298272174435199471e+06 -5.228481599920394629e+00
2.753494213582034433e+01 2.927733173592138272e+01 -1.293305109132647049e+06 -5.228481599920394629e+00
2.906889458930966086e+01 2.625902507872229563e+01 -1.291308890305511421e+06 -5.228481599920394629e+00
2.787852416307654835e+01 2.804732540291060872e+01 -1.268709146135207964e+06 -5.228481599920394629e+00
2.715325453639928455e+01 2.914368986586843491e+01 -1.250402494599436410e+06 -5.228481599920394629e+00
2.882251443824022985e+01 2.569573931100017816e+01 -1.240130118320068112e+06 -5.228481599920394629e+00
2.851323583908100190e+01 2.619150770575834031e+01 -1.237244593829871621e+06 -5.228481599920394629e+00
2.718641473066696790e+01 2.875343785199621394e+01 -1.236006117239275249e+06 -5.228481599920394629e+00
2.787596207283865013e+01 2.735333365153196183e+01 -1.235567349092924502e+06 -5.228481599920394629e+00
2.704153874694448234e+01 2.899967335346682873e+01 -1.233340046771996422e+06 -5.228481599920394629e+00
2.862168548711754923e+01 2.566608423413612172e+01 -1.220765561816987116e+06 -5.228481599920394629e+00
2.739335842765459716e+01 2.788663944953288976e+01 -1.215960804168614559e+06 -5.228481599920394629e+00
2.748316049819268159e+01 2.735042711209417376e+01 -1.199550621978242882e+06 -5.228481599920394629e+00
2.717691270728616360e+01 2.761292288189545374e+01 -1.183766274887052365e+06 -5.228481599920394629e+00
2.740612232160044925e+01 2.652993484808473568e+01 -1.154989181557391305e+06 -5.228481599920394629e+00
2.772186024416144079e+01 2.582362438560710416e+01 -1.149714331250264077e+06 -5.228481599920394629e+00
2.853513501060064428e+01 2.425567084745157231e+01 -1.143077396897582337e+06 -5.228481599920394629e+00
2.935960142520650251e+01 2.291859404393992961e+01 -1.142627442626728443e+06 -5.228481599920394629e+00
2.740112394563739073e+01 2.587523537019959718e+01 -1.124577094546599779e+06 -5.228481599920394629e+00
2.942368738360199387e+01 2.243305131633202265e+01 -1.122253897307640407e+06 -5.228481599920394629e+00
2.647715691350042988e+01 2.739920771637795838e+01 -1.112156435147438897e+06 -5.228481599920394629e+00
2.640647594869592041e+01 2.747835009674976803e+01 -1.109351667535966029e+06 -5.228481599920394629e+00
2.507585674225735772e+01 2.975970446883902909e+01 -1.083333166533763753e+06 -5.228481599920394629e+00
2.985587379036423172e+01 2.072097395491722693e+01 -1.064165137340385467e+06 -5.228481599920394629e+00
