# amplitude duration logL logPrior
5.031546679681272671e+00 1.391640860483724040e+01 -4.657516596429456968e+02 -5.228481599920394629e+00
5.082033426038740309e+00 1.329373002618040189e+01 -4.656912749034321450e+02 -5.228481599920394629e+00
5.059497223687837497e+00 1.329136203837084018e+01 -4.655282870979200425e+02 -5.228481599920394629e+00
4.944836559172046897e+00 1.412779123910610934e+01 -4.655255437334083126e+02 -5.228481599920394629e+00
4.878738420898162786e+00 1.387793033905238360e+01 -4.648390198945996872e+02 -5.228481599920394629e+00
4.874518174669146831e+00 1.396613607175192406e+01 -4.647067969685153912e+02 -5.228481599920394629e+00
4.882217675145593461e+00 1.408282166062757668e+01 -4.646615389753551426e+02 -5.228481599920394629e+00
4.887484238233797740e+00 1.382336064821340038e+01 -4.644346325697601969e+02 -5.228481599920394629e+00
4.893490633004807577e+00 1.378366206791354109e+01 -4.643288111901073307e+02 -5.228481599920394629e+00
5.043373832293315040e+00 1.333500987986145603e+01 -4.642759829354079102e+02 -5.228481599920394629e+00
5.052509585005031667e+00 1.379224530694229500e+01 -4.642595812778438358e+02 -5.228481599920394629e+00
5.090296583804970965e+00 1.339276612734982663e+01 -4.642102713066001343e+02 -5.228481599920394629e+00
4.894638540480309885e+00 1.378388291778140484e+01 -4.641655785160378400e+02 -5.228481599920394629e+00
5.007998950492099866e+00 1.394574491108540570e+01 -4.639129630831909026e+02 -5.228481599920394629e+00
5.080163029662018381e+00 1.337414773187812500e+01 -4.638299550394426660e+02 -5.228481599920394629e+00
4.968190504737874491e+00 1.404295707748794442e+01 -4.638292639629124778e+02 -5.228481599920394629e+00
5.037340433616513735e+00 1.384220423211172424e+01 -4.638279539734401169e+02 -5.228481599920394629e+00
4.960915147837502204e+00 1.405602446755501234e+01 -4.638088702442306612e+02 -5.228481599920394629e+00
5.022787698304302495e+00 1.336939253591895493e+01 -4.637845607029179291e+02 -5.228481599920394629e+00
4.939387472907878163e+00 1.357660123681188402e+01 -4.637566168186216373e+02 -5.228481599920394629e+00
4.894006052465896595e+00 1.382256317057301231e+01 -4.635845390849201522e+02 -5.228481599920394629e+00
5.071849678006627116e+00 1.336946462741986963e+01 -4.635501816252176468e+02 -5.228481599920394629e+00
5.081566301692333809e+00 1.358375490004391928e+01 -4.634925432209515748e+02 -5.228481599920394629e+00
5.070160805723851638e+00 1.337037076135270119e+01 -4.634724564998545020e+02 -5.228481599920394629e+00
5.086648905669038712e+00 1.345928001650223216e+01 -4.634418315921263911e+02 -5.228481599920394629e+00
4.933021108238813568e+00 1.407553293616387791e+01 -4.632874561459003644e+02 -5.228481599920394629e+00
4.913370064289776629e+00 1.371155227392065612e+01 -4.632338459099661350e+02 -5.228481599920394629e+00
5.009635532517006773e+00 1.340601142010903146e+01 -4.631803726163124111e+02 -5.228481599920394629e+00
5.081679763949441764e+00 1.354803969247764250e+01 -4.631493597480410926e+02 -5.228481599920394629e+00
5.010214317426832764e+00 1.391683259011354501e+01 -4.631386403147923829e+02 -5.228481599920394629e+00
4.914293591081588808e+00 1.371222915871034687e+01 -4.631018140861494885e+02 -5.228481599920394629e+00
5.083081428162208759e+00 1.347156575513260712e+01 -4.630920506419189451e+02 -5.228481599920394629e+00
5.052927366778311224e+00 1.374678334302896943e+01 -4.630425359547447215e+02 -5.228481599920394629e+00
5.023671619313624603e+00 1.339113770141211823e+01 -4.630133551035562505e+02 -5.228481599920394629e+00
5.079966328437549805e+00 1.355173483918116162e+01 -4.629909883639268173e+02 -5.228481599920394629e+00
