# amplitude duration logL logPrior
2.994386294920539626e+01 2.955237789389575198e+01 -1.847626299714248627e+06 -5.228481599920394629e+00
2.962044364373793570e+01 2.934753941934073396e+01 -1.795653100583613850e+06 -5.228481599920394629e+00
2.951016015541597426e+01 2.790960180321802397e+01 -1.703301975207780255e+06 -5.228481599920394629e+00
2.922046674688291290e+01 2.767794310834767657e+01 -1.656422384866283741e+06 -5.228481599920394629e+00
2.970747489321596291e+01 2.649785622183946288e+01 -1.646819259371349355e+06 -5.228481599920394629e+00
2.812174614413338958e+01 2.995330058873367562e+01 -1.642980915922367247e+06 -5.228481599920394629e+00
2.957200761879513706e+01 2.533892562166385076e+01 -1.564979038609849755e+06 -5.228481599920394629e+00
2.875696603819519126e+01 2.676611185539027815e+01 -1.554276064568221103e+06 -5.228481599920394629e+00
2.735924682426061239e+01 2.998515079019198737e+01 -1.553888321213597199e+06 -5.228481599920394629e+00
2.765593214176617920e+01 2.914118213599158125e+01 -1.549002192789168097e+06 -5.228481599920394629e+00
2.951927357638519922e+01 2.511107371242909636e+01 -1.546085354202979011e+06 -5.228481599920394629e+00
2.961176447813826940e+01 2.487464522021212687e+01 -1.542348417520518415e+06 -5.228481599920394629e+00
2.953628447419065139e+01 2.500242029322124537e+01 -1.541640711871944601e+06 -5.228481599920394629e+00
2.802047052806658911e+01 2.812109530935024893e+01 -1.541190067532548681e+06 -5.228481599920394629e+00
2.907555816832161710e+01 2.587758831101870882e+01 -1.541141264890646096e+06 -5.228481599920394629e+00
2.776774622649880087e+01 2.869991599444539787e+01 -1.540718813349462114e+06 -5.228481599920394629e+00
2.955226029465245574e+01 2.489857716526321241e+01 -1.537340982179499930e+06 -5.228481599920394629e+00
2.822749771771612970e+01 2.694317086304524622e+01 -1.504853567433450604e+06 -5.228481599920394629e+00
2.715377679055462323e+01 2.860825583621904045e+01 -1.466968380299106007e+06 -5.228481599920394629e+00
2.664145283900057137e+01 2.980124477612154976e+01 -1.462906563324122457e+06 -5.228481599920394629e+00
2.930876940775891981e+01 2.395228401498135895e+01 -1.456916914811567636e+06 -5.228481599920394629e+00
2.959856513470746364e+01 2.337838216844920680e+01 -1.452896189947247272e+06 -5.228481599920394629e+00
2.763387235592605862e+01 2.708320824514184366e+01 -1.447069967209134949e+06 -5.228481599920394629e+00
2.635436919718750559e+01 2.961047495223706250e+01 -1.422378455667794682e+06 -5.228481599920394629e+00
2.687623605194695386e+01 2.804625524514371904e+01 -1.410586136843242217e+06 -5.228481599920394629e+00
2.785969866082265156e+01 2.568038692698864622e+01 -1.400864316963698948e+06 -5.228481599920394629e+00
2.880995866906712877e+01 2.376635888918114148e+01 -1.395684203240368515e+06 -5.228481599920394629e+00
2.736722842814880252e+01 2.642162259316304329e+01 -1.386343355564829661e+06 -5.228481599920394629e+00
