# amplitude duration logL logPrior
1.669732855994337850e+00 1.037759269093167980e+01 8.919897137703664214e+01 -5.228481599920394629e+00
1.822724118973284568e+00 8.270123973883920954e+00 9.117248918022691839e+01 -5.228481599920394629e+00
1.562994088941222826e+00 9.952016745167002298e+00 9.180631406316311427e+01 -5.228481599920394629e+00
1.564084416351458229e+00 1.004823604210094956e+01 9.211358592238180165e+01 -5.228481599920394629e+00
1.743129691519341051e+00 8.397424395132544461e+00 9.233740669684038949e+01 -5.228481599920394629e+00
1.736289410652377407e+00 9.753180193699874323e+00 9.251951942595189848e+01 -5.228481599920394629e+00
1.826505966393632718e+00 8.683584233170321909e+00 9.256043683179893833e+01 -5.228481599920394629e+00
1.575085623011398983e+00 1.027468951003996622e+01 9.260031187220556603e+01 -5.228481599920394629e+00
1.795864232058461907e+00 8.359237114182581863e+00 9.279514261493110894e+01 -5.228481599920394629e+00
1.670198992852491626e+00 8.772686910524004844e+00 9.294838731057581072e+01 -5.228481599920394629e+00
1.821040813502149636e+00 8.688061191310543663e+00 9.307489459355943495e+01 -5.228481599920394629e+00
1.595517929434370208e+00 1.029879736807764878e+01 9.330944295659099907e+01 -5.228481599920394629e+00
1.629846495109410931e+00 9.129783357239857011e+00 9.357341499468361690e+01 -5.228481599920394629e+00
1.812531988776902692e+00 8.765348359671834899e+00 9.370409154719823164e+01 -5.228481599920394629e+00
1.695028092014425392e+00 9.963092993949059561e+00 9.371624464204032279e+01 -5.228481599920394629e+00
1.583946522543691504e+00 9.820426763898494116e+00 9.372715995872771089e+01 -5.228481599920394629e+00
1.601923263880532300e+00 9.476257545890831580e+00 9.381908536193944315e+01 -5.228481599920394629e+00
1.583573629400103711e+00 1.005576872446935965e+01 9.385535774125028752e+01 -5.228481599920394629e+00
1.787192098982580912e+00 9.172508641362453474e+00 9.386804116300878320e+01 -5.228481599920394629e+00
1.585077986970080177e+00 9.850934723788878244e+00 9.391914138221009978e+01 -5.228481599920394629e+00
1.703325489875324950e+00 8.650977100199579439e+00 9.395438077039878522e+01 -5.228481599920394629e+00
1.688700521116246467e+00 9.981027913272564334e+00 9.400032188223897833e+01 -5.228481599920394629e+00
