amplitude	duration	logL
2.99166782024352784219e+01	2.95268888656250148017e+01       -1.617457e+06
2.98049626324084933060e+01	2.94856835616527064303e+01       -1.602044e+06
2.89110218213206735527e+01	2.97522369934695944949e+01       -1.511643e+06
2.86959070194460394987e+01	2.98820624472439710928e+01       -1.493366e+06
2.93825264569001340931e+01	2.82791797903650348189e+01       -1.489655e+06
2.92766955520261795698e+01	2.84658844177174685797e+01       -1.487600e+06
2.91131356892925836632e+01	2.87170514768354436796e+01       -1.482262e+06
2.91189512874395006747e+01	2.85385835727907775095e+01       -1.473737e+06
2.88479944371309571238e+01	2.82193081921514909993e+01       -1.427501e+06
2.89828788447250076388e+01	2.74167639309606094855e+01       -1.400913e+06
2.97876169217148749624e+01	2.57694950407370271250e+01       -1.396904e+06
2.82029318355776901228e+01	2.89671379191340214732e+01       -1.393928e+06
2.84248379664218440155e+01	2.84455607000588237554e+01       -1.392766e+06
2.87788013718223290027e+01	2.75075499404567338502e+01       -1.383819e+06
2.86360357141122534586e+01	2.77945120954857252116e+01       -1.383136e+06
2.98538778939291731263e+01	2.53088329786472527871e+01       -1.377778e+06
2.82330937102380197246e+01	2.81164279695096546163e+01       -1.356114e+06
2.74289518216098677783e+01	2.95619051340560297092e+01       -1.337506e+06
2.80702042620819796070e+01	2.80061005790162909079e+01       -1.333546e+06
2.72547912829075364982e+01	2.96465959475609466267e+01       -1.322533e+06
2.97231602526211418080e+01	2.39008913063409806909e+01       -1.284749e+06
2.92403756705170749797e+01	2.46429124117784184023e+01       -1.279425e+06
2.77147478135138385369e+01	2.75181323950885747820e+01       -1.273442e+06
2.81763778260109276630e+01	2.57814032848685563692e+01       -1.235153e+06
2.69580036219506418149e+01	2.80162733683109941296e+01       -1.219526e+06
2.84328969297860005838e+01	2.49406077211511103542e+01       -1.217296e+06
2.68520509553547803705e+01	2.80761018939903870262e+01       -1.211513e+06
2.75881950023337942923e+01	2.62731140163746452743e+01       -1.201830e+06
2.79805753940234396282e+01	2.54753479144847680971e+01       -1.200993e+06
2.75680636879300671183e+01	2.61833278830207802912e+01       -1.195609e+06
2.91350252150648501015e+01	2.32145946468394086537e+01       -1.191027e+06
2.91652952501017956877e+01	2.30235599706545457366e+01       -1.183235e+06
2.66634547027055575086e+01	2.78489393140137124760e+01       -1.182810e+06
2.57824026694022769846e+01	2.95269239735440898187e+01       -1.164454e+06
2.88566599143111659487e+01	2.31641927700895600140e+01       -1.162965e+06
2.68585626671122064124e+01	2.67842685698024780550e+01       -1.154922e+06
2.73791897564396222720e+01	2.56970608209304458569e+01       -1.154540e+06
2.55653792693573826966e+01	2.93226938687610498846e+01       -1.134793e+06
2.96345618017458320992e+01	2.13911455650217945390e+01       -1.132181e+06
2.53164064650976072812e+01	2.95339825081837119569e+01       -1.118338e+06
2.98790196965045709021e+01	2.05835473953625793797e+01       -1.105469e+06
2.74261978321724306795e+01	2.43885291844067317868e+01       -1.096561e+06
2.90587628019329713425e+01	2.15843719320219022961e+01       -1.093998e+06
2.75135268184716288431e+01	2.40461553226682340778e+01       -1.087822e+06
2.79864980229425874825e+01	2.29838096429282217059e+01       -1.076528e+06
2.56707205000901410585e+01	2.74606324327824040665e+01       -1.071094e+06
2.67870095627347346579e+01	2.49875249913340482522e+01       -1.067258e+06
2.98114861075112109745e+01	1.98501016318788501280e+01       -1.056389e+06
2.82375636624331356472e+01	2.20617636796136551425e+01       -1.050429e+06
2.44640159375422427956e+01	2.96815385388740935468e+01       -1.041150e+06
2.97327432791729719952e+01	1.96874130481826838945e+01       -1.040473e+06
2.84502774007417933433e+01	2.14962808383248358268e+01       -1.038302e+06
2.51898811278249148415e+01	2.75014376394005886084e+01       -1.028204e+06
2.63273080305736506546e+01	2.49280553665465163249e+01       -1.023894e+06
2.43113937067615992760e+01	2.93684704807180985142e+01       -1.015703e+06
2.41369735905519178232e+01	2.95453938464487784188e+01       -1.005540e+06
2.42548399591210106507e+01	2.91684013678216196297e+01       -1.003416e+06
2.51538153391403938031e+01	2.68957822972073756773e+01       -1.001382e+06
2.97253173467821838472e+01	1.88249880008577399337e+01       -9.888195e+05
2.97060736639587723573e+01	1.88403693741286026864e+01       -9.882755e+05
2.90875359175552006263e+01	1.94665088657613338796e+01       -9.774831e+05
2.77463212550198576878e+01	2.13652695979168321117e+01       -9.744281e+05
2.42378035508569595891e+01	2.82953334085055558944e+01       -9.711017e+05
2.50210129311044049416e+01	2.61285784298610437304e+01       -9.597880e+05
2.54463368391927993173e+01	2.51070240757661551356e+01       -9.555076e+05
2.50688018920254229727e+01	2.58928007095533629922e+01       -9.546968e+05
2.91946798701770227069e+01	1.88289963362359884513e+01       -9.493121e+05
2.59492328667708669343e+01	2.39317466471391107063e+01       -9.483740e+05
2.80601213640961510976e+01	2.03302443177702869548e+01       -9.457512e+05
2.39745693747566548382e+01	2.81354394203052429191e+01       -9.419752e+05
2.38499153829733785415e+01	2.83131108550108407940e+01       -9.370634e+05
