# amplitude duration logL logPrior
6.455300163885681064e-01 8.596539267235112192e+00 8.612798260746404821e+01 -5.228481599920394629e+00
6.112679703359664707e-01 9.728694967433620278e+00 8.690431934270873171e+01 -5.228481599920394629e+00
8.154068993564246304e-01 7.079850298416444865e+00 8.735336853572664495e+01 -5.228481599920394629e+00
8.479512655456180603e-01 7.169847607719098015e+00 8.742340338721126614e+01 -5.228481599920394629e+00
8.293399119316603452e-01 7.120834279743636586e+00 8.759255373131333045e+01 -5.228481599920394629e+00
8.224463312435353890e-01 7.117716099362357163e+00 8.762850543074149812e+01 -5.228481599920394629e+00
7.026211192397820993e-01 1.129214012108582033e+01 8.800011241913144033e+01 -5.228481599920394629e+00
6.052616676303220755e-01 1.136787078700747955e+01 8.805000513599500778e+01 -5.228481599920394629e+00
6.086052253944618240e-01 1.151947501241351901e+01 8.808779740920859069e+01 -5.228481599920394629e+00
6.233529802661863517e-01 1.171534539031570432e+01 8.836509476142239805e+01 -5.228481599920394629e+00
6.182940421351418303e-01 1.160469328401146782e+01 8.846475880301730399e+01 -5.228481599920394629e+00
6.170585889181022798e-01 1.148385776471309150e+01 8.866757501934065999e+01 -5.228481599920394629e+00
6.254346008425935022e-01 1.159806914634738462e+01 8.876334760147969405e+01 -5.228481599920394629e+00
6.530018250943205871e-01 1.163881766717174848e+01 8.881316630387860300e+01 -5.228481599920394629e+00
8.463482329054544673e-01 7.552970208481573522e+00 8.885645420531356820e+01 -5.228481599920394629e+00
6.503017238113424359e-01 8.991153463066918761e+00 8.900364850709661368e+01 -5.228481599920394629e+00
6.328491800650816179e-01 9.532139045324342419e+00 8.909296101823750291e+01 -5.228481599920394629e+00
6.282999880950426164e-01 9.728055337395929314e+00 8.915566062551314985e+01 -5.228481599920394629e+00
7.192867487718681563e-01 7.875197659598556221e+00 8.923379378414264806e+01 -5.228481599920394629e+00
6.833986815288461969e-01 1.131074257780918657e+01 8.925489819164374694e+01 -5.228481599920394629e+00
8.221936927429530639e-01 7.401330753896719905e+00 8.926659180534470295e+01 -5.228481599920394629e+00
8.082952485662011632e-01 9.210529536252655802e+00 8.926913916159895734e+01 -5.228481599920394629e+00
8.445855734259876124e-01 7.803239343406659145e+00 8.931938498454613296e+01 -5.228481599920394629e+00
7.681292182810515179e-01 1.002398372321655984e+01 8.932616189150542141e+01 -5.228481599920394629e+00
8.082159750578360446e-01 9.199077425699167421e+00 8.933707798699425950e+01 -5.228481599920394629e+00
6.258740892677970846e-01 1.136254612443773127e+01 8.935334238191234135e+01 -5.228481599920394629e+00
6.189433616433566154e-01 1.037586012981854822e+01 8.937282784292241899e+01 -5.228481599920394629e+00
7.523700438857547912e-01 7.617443160823720305e+00 8.952510340693237367e+01 -5.228481599920394629e+00
8.409544920486653474e-01 7.839827348072286206e+00 8.959784812510790175e+01 -5.228481599920394629e+00
6.422930989012317626e-01 9.359359055659036031e+00 8.960323931995259272e+01 -5.228481599920394629e+00
7.615011225297754205e-01 1.009589046504996013e+01 8.962633362756909605e+01 -5.228481599920394629e+00
7.283713953103356786e-01 1.063950164116158348e+01 8.969977648678511173e+01 -5.228481599920394629e+00
6.332849898493517760e-01 9.716352555732941099e+00 8.970057825766727433e+01 -5.228481599920394629e+00
6.248468478918687286e-01 1.112561367249363009e+01 8.972145674195073184e+01 -5.228481599920394629e+00
6.395407051033987766e-01 9.495276672318324174e+00 8.975401923912065172e+01 -5.228481599920394629e+00
8.313900037677310895e-01 7.610352225370308865e+00 8.975711917868088108e+01 -5.228481599920394629e+00
6.216964819343594462e-01 1.083759826696086392e+01 8.977432303351551468e+01 -5.228481599920394629e+00
6.305812570259998751e-01 1.125009162235999582e+01 8.979335481244723383e+01 -5.228481599920394629e+00
6.540391448950565456e-01 1.137390836564289209e+01 8.986417341613099552e+01 -5.228481599920394629e+00
7.084092872356990700e-01 8.101606778504391926e+00 8.989441295651616315e+01 -5.228481599920394629e+00
6.700716110168301043e-01 8.729196990555886160e+00 8.992391358212933028e+01 -5.228481599920394629e+00
8.153731437536710924e-01 8.873709641569320183e+00 9.000413086835268928e+01 -5.228481599920394629e+00
7.076083129525768678e-01 1.087788723088048570e+01 9.002870691930610292e+01 -5.228481599920394629e+00
6.393569312568649909e-01 9.593843107224476086e+00 9.003259464131133427e+01 -5.228481599920394629e+00
6.450025462196463666e-01 1.130275602399873591e+01 9.006517997726487579e+01 -5.228481599920394629e+00
7.156494897956678924e-01 8.044280456039119898e+00 9.009508592274471539e+01 -5.228481599920394629e+00
6.538176551555634486e-01 9.152296572533929364e+00 9.010173549050898600e+01 -5.228481599920394629e+00
6.626968189827945332e-01 8.933276112530107227e+00 9.012435394204607064e+01 -5.228481599920394629e+00
6.271474281947877483e-01 1.090050415231151071e+01 9.012551678060199833e+01 -5.228481599920394629e+00
6.270394170452927574e-01 1.088415289983524126e+01 9.013248158705434321e+01 -5.228481599920394629e+00
7.463766516373961935e-01 1.027070903404961300e+01 9.015014447206705483e+01 -5.228481599920394629e+00
8.195735423389922669e-01 8.710063523193211310e+00 9.016125584940522231e+01 -5.228481599920394629e+00
6.429976925896956352e-01 9.510377999219759459e+00 9.018072791579876935e+01 -5.228481599920394629e+00
8.319502756062318038e-01 7.887767616280925154e+00 9.022391068962879501e+01 -5.228481599920394629e+00
