# amplitude duration logL logPrior
2.979511343131387235e+01 2.685363819446516942e+01 -1.738191994025186868e+06 -5.228481599920394629e+00
2.933889390627656368e+01 2.772131609755652093e+01 -1.733061923565508798e+06 -5.228481599920394629e+00
2.985235749788023440e+01 2.636486187114983082e+01 -1.716441256211685715e+06 -5.228481599920394629e+00
2.835456252919694364e+01 2.944570054746006349e+01 -1.705130746587900911e+06 -5.228481599920394629e+00
2.830527670962511877e+01 2.955673816784643648e+01 -1.704681499516392360e+06 -5.228481599920394629e+00
2.909830552641151868e+01 2.762192338279036719e+01 -1.698971644010618562e+06 -5.228481599920394629e+00
2.972004862846170425e+01 2.595563378866781079e+01 -1.677225233781690011e+06 -5.228481599920394629e+00
2.923978369281213574e+01 2.679779637019544580e+01 -1.670055724985834910e+06 -5.228481599920394629e+00
2.993012883670514768e+01 2.510117206919414556e+01 -1.650380863590784604e+06 -5.228481599920394629e+00
2.982194158385365768e+01 2.518128809481752484e+01 -1.643080349274737993e+06 -5.228481599920394629e+00
2.949279420969410381e+01 2.553453728951278734e+01 -1.627028518531705020e+06 -5.228481599920394629e+00
2.958737688278597133e+01 2.521014211857044529e+01 -1.618675262290909188e+06 -5.228481599920394629e+00
2.703902189806811407e+01 2.977871861620004523e+01 -1.563780475047963439e+06 -5.228481599920394629e+00
2.799560161993866103e+01 2.717998956718863468e+01 -1.548628933479863219e+06 -5.228481599920394629e+00
2.754240366277325336e+01 2.795406790636545225e+01 -1.536060409331098199e+06 -5.228481599920394629e+00
2.908493330934460630e+01 2.454717004450185414e+01 -1.525738484704255592e+06 -5.228481599920394629e+00
2.959194774493663260e+01 2.335503105635595844e+01 -1.509085805323690642e+06 -5.228481599920394629e+00
2.988276468099105188e+01 2.237510485347065270e+01 -1.478872980243354570e+06 -5.228481599920394629e+00
2.826957569477552568e+01 2.479506486983882496e+01 -1.453561773038464831e+06 -5.228481599920394629e+00
2.631968833872997848e+01 2.902434535257170012e+01 -1.447949863785514375e+06 -5.228481599920394629e+00
2.931032797099370057e+01 2.228379054279864491e+01 -1.416485148048993666e+06 -5.228481599920394629e+00
2.689297555758227887e+01 2.683441819883258361e+01 -1.411174202334051486e+06 -5.228481599920394629e+00
2.918039664161786106e+01 2.198275044514033993e+01 -1.385898045710894046e+06 -5.228481599920394629e+00
2.623433476157097743e+01 2.754100824789210478e+01 -1.373443756445673294e+06 -5.228481599920394629e+00
2.550583610841178483e+01 2.934715242400496393e+01 -1.371729011547227157e+06 -5.228481599920394629e+00
2.910490647785164597e+01 2.174682643119745862e+01 -1.364651254494045861e+06 -5.228481599920394629e+00
