# amplitude duration logL logPrior
1.892172744073549406e+00 1.137556812179491494e+01 1.605001686571658581e+01 -5.228481599920394629e+00
1.733805933922004661e+00 1.067726526087621863e+01 1.808709320516213381e+01 -5.228481599920394629e+00
1.667761227893135745e+00 1.142582163889851721e+01 1.867053140482099138e+01 -5.228481599920394629e+00
1.896571687729031286e+00 1.023533720529640512e+01 1.913655145344857544e+01 -5.228481599920394629e+00
1.910658519946883072e+00 1.036521235088010506e+01 1.936005624467240693e+01 -5.228481599920394629e+00
1.910959984839105674e+00 1.045104736672366208e+01 1.969472023851950837e+01 -5.228481599920394629e+00
1.857738272721587203e+00 1.025674709863831424e+01 1.995923935354420564e+01 -5.228481599920394629e+00
1.767739205830923588e+00 1.057321356432630388e+01 2.011694221390617088e+01 -5.228481599920394629e+00
1.680779494861575074e+00 1.148402878511204506e+01 2.084939629014097306e+01 -5.228481599920394629e+00
1.730122702250541211e+00 1.089122445943920425e+01 2.086895701537596892e+01 -5.228481599920394629e+00
1.705353230069824866e+00 1.227462898981198336e+01 2.088469958372053270e+01 -5.228481599920394629e+00
1.773889651194048511e+00 1.059437513843192313e+01 2.098631600285689558e+01 -5.228481599920394629e+00
1.672193001725583716e+00 1.174278766999518631e+01 2.105029452160627557e+01 -5.228481599920394629e+00
1.671505419458550579e+00 1.180267773579663704e+01 2.111016806112581889e+01 -5.228481599920394629e+00
1.737201451736153812e+00 1.086069447078018690e+01 2.124031419378405872e+01 -5.228481599920394629e+00
1.703501883799134031e+00 1.223351317466562627e+01 2.127092480587953105e+01 -5.228481599920394629e+00
1.707319684020806250e+00 1.220803968082248403e+01 2.152370885367551523e+01 -5.228481599920394629e+00
1.870895598521314929e+00 1.040651894736668304e+01 2.155811693202986135e+01 -5.228481599920394629e+00
1.767882554373051196e+00 1.067182870642078818e+01 2.160005860825972945e+01 -5.228481599920394629e+00
1.762261453635546538e+00 1.070805291825491601e+01 2.161952061860161223e+01 -5.228481599920394629e+00
1.862239106495968910e+00 1.126905670150432570e+01 2.162520237065650974e+01 -5.228481599920394629e+00
1.785699732157149278e+00 1.057688792359673080e+01 2.163131674591522824e+01 -5.228481599920394629e+00
1.822967294441656172e+00 1.043752969515985640e+01 2.165551259330949563e+01 -5.228481599920394629e+00
1.814672114446752582e+00 1.046775590001468714e+01 2.174092877205970353e+01 -5.228481599920394629e+00
1.819943011959968882e+00 1.166875007694052435e+01 2.175790972508346499e+01 -5.228481599920394629e+00
1.886908048766444468e+00 1.056400422532885486e+01 2.180090551152905221e+01 -5.228481599920394629e+00
1.836847383835021441e+00 1.151039408456791158e+01 2.189105827197415977e+01 -5.228481599920394629e+00
1.730546805760877049e+00 1.097719847306964525e+01 2.195560252284280978e+01 -5.228481599920394629e+00
1.879065642183738838e+00 1.050481414012159931e+01 2.197303588035285316e+01 -5.228481599920394629e+00
1.823172284840368640e+00 1.046147639401621632e+01 2.197448023988843602e+01 -5.228481599920394629e+00
1.717933924635589360e+00 1.110791913035452438e+01 2.201487787962032883e+01 -5.228481599920394629e+00
1.726588848475985705e+00 1.213980305529315196e+01 2.204759745902970280e+01 -5.228481599920394629e+00
1.863011196446804130e+00 1.044550437423161249e+01 2.206951792265732593e+01 -5.228481599920394629e+00
1.698559532046624243e+00 1.136915360537756214e+01 2.211527802456232905e+01 -5.228481599920394629e+00
1.752572273239247913e+00 1.205458747887913162e+01 2.213044543371103146e+01 -5.228481599920394629e+00
1.858191780337691945e+00 1.044876758100240899e+01 2.217370196925664061e+01 -5.228481599920394629e+00
1.837389417938709135e+00 1.147959133909840190e+01 2.217754468469924234e+01 -5.228481599920394629e+00
1.780141096322621852e+00 1.191233281805285138e+01 2.219044775902291633e+01 -5.228481599920394629e+00
1.782562065466873236e+00 1.189451117661160673e+01 2.223370898385154248e+01 -5.228481599920394629e+00
1.718259990590893072e+00 1.112746988045500984e+01 2.223797247443627612e+01 -5.228481599920394629e+00
1.876548325799891170e+00 1.053906946447844462e+01 2.227054713465916791e+01 -5.228481599920394629e+00
1.698191843327359951e+00 1.140437930464836214e+01 2.230451019263595924e+01 -5.228481599920394629e+00
1.793492608320892190e+00 1.181973335647025181e+01 2.230607602899219444e+01 -5.228481599920394629e+00
1.734764855444268505e+00 1.209720393881714529e+01 2.230777428066959089e+01 -5.228481599920394629e+00
1.716642767521590285e+00 1.212133085471736926e+01 2.231106708877541678e+01 -5.228481599920394629e+00
1.862121421057564952e+00 1.047602286835574503e+01 2.234455207217276040e+01 -5.228481599920394629e+00
1.685654187125339210e+00 1.173506868647668533e+01 2.234538747822037408e+01 -5.228481599920394629e+00
1.875155818400673136e+00 1.098327186892145590e+01 2.234897733006056342e+01 -5.228481599920394629e+00
1.688251015038543468e+00 1.163425148460636471e+01 2.236178185450441447e+01 -5.228481599920394629e+00
1.853959916254821927e+00 1.128436109703485180e+01 2.238581076129263181e+01 -5.228481599920394629e+00
1.686727654342643046e+00 1.190815990297857851e+01 2.240187192744905076e+01 -5.228481599920394629e+00
1.700892603485515187e+00 1.207495082306716760e+01 2.243206594943225696e+01 -5.228481599920394629e+00
1.715615009120337264e+00 1.210678972863100000e+01 2.243338284677015793e+01 -5.228481599920394629e+00
1.686311223162274553e+00 1.176378484586843420e+01 2.243440683543417435e+01 -5.228481599920394629e+00
1.790103793735040361e+00 1.182921819185863477e+01 2.245860172178849723e+01 -5.228481599920394629e+00
1.757396280514867737e+00 1.200564008791660342e+01 2.246082733170216272e+01 -5.228481599920394629e+00
1.881167083116368710e+00 1.072753664910901783e+01 2.246496111639223159e+01 -5.228481599920394629e+00
1.880666337060282522e+00 1.076715198457491418e+01 2.248935358612250468e+01 -5.228481599920394629e+00
1.795793555010864129e+00 1.178508157809829449e+01 2.253716567381987090e+01 -5.228481599920394629e+00
1.829014325077499059e+00 1.049632599839935843e+01 2.254680878225244101e+01 -5.228481599920394629e+00
1.836269507609490592e+00 1.145432946527216700e+01 2.255813268443566244e+01 -5.228481599920394629e+00
1.687831377925379739e+00 1.183379732923732597e+01 2.256501597279786608e+01 -5.228481599920394629e+00
1.732026528256681130e+00 1.102462264702130668e+01 2.260716243838402306e+01 -5.228481599920394629e+00
1.831845906847598071e+00 1.149083472418108265e+01 2.261586928625423809e+01 -5.228481599920394629e+00
1.873705524473805228e+00 1.095485813757835025e+01 2.261627038179864257e+01 -5.228481599920394629e+00
1.689111341869070193e+00 1.172574752677286192e+01 2.262978775593511216e+01 -5.228481599920394629e+00
1.789451004082503793e+00 1.181694791155637425e+01 2.265297318342204846e+01 -5.228481599920394629e+00
1.803466819668301691e+00 1.172065879600381422e+01 2.266085141941448455e+01 -5.228481599920394629e+00
1.875709771073061471e+00 1.062962574134730431e+01 2.267444527609148963e+01 -5.228481599920394629e+00
1.877527297147887575e+00 1.070720898123233766e+01 2.271429010885002242e+01 -5.228481599920394629e+00
1.703450832989144015e+00 1.203897073224507075e+01 2.271993806119218107e+01 -5.228481599920394629e+00
1.692117815394799996e+00 1.191513522496850364e+01 2.273019920909963787e+01 -5.228481599920394629e+00
1.872742808675348147e+00 1.094737792939094945e+01 2.273386232274256713e+01 -5.228481599920394629e+00
1.691377339434963600e+00 1.167359816819773499e+01 2.274002192307246162e+01 -5.228481599920394629e+00
1.692567960296792462e+00 1.191800834046328994e+01 2.274952028474550048e+01 -5.228481599920394629e+00
1.827892517890202795e+00 1.051735070352088464e+01 2.275814726175822500e+01 -5.228481599920394629e+00
1.787290728757152225e+00 1.065562667542804931e+01 2.276581155638172049e+01 -5.228481599920394629e+00
1.775132167629915214e+00 1.072006004799858658e+01 2.277211030286083826e+01 -5.228481599920394629e+00
